Survived	PassengerId	Pclass	Age	SibSp	Parch	Fare	Sex_female	Sex_male	Embarked_C	Embarked_Q	Embarked_S	Name_Capt	Name_Col	Name_Don	Name_Dr	Name_Lady	Name_Major	Name_Master	Name_Miss	Name_Mlle	Name_Mme	Name_Mr	Name_Mrs	Name_Rev	Name_Sir
1	781	3	13.0	0	0	7.23	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
1	33	3	29.36	0	0	7.75	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
1	571	2	62.0	0	0	10.50	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	746	1	70.0	1	1	71.00	False	True	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False
0	294	3	24.0	0	0	8.85	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False
1	208	3	26.0	0	0	18.79	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	154	3	40.5	0	2	14.50	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	267	3	16.0	4	1	39.69	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	317	2	24.0	1	0	26.00	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False
0	620	2	26.0	0	0	10.50	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	559	1	39.0	1	1	79.65	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False
1	37	3	29.36	0	0	7.23	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	265	3	29.36	0	0	7.75	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
0	477	2	34.0	1	0	21.00	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	219	1	32.0	0	0	76.29	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
0	30	3	29.36	0	0	7.90	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	853	3	9.0	1	1	15.25	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
0	409	3	21.0	0	0	7.78	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	328	2	36.0	0	0	13.00	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False
0	321	3	22.0	0	0	7.25	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	22	2	34.0	0	0	13.00	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	110	3	29.36	1	0	24.15	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
1	490	3	9.0	1	1	15.90	False	True	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False
0	315	2	43.0	1	1	26.25	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	162	2	40.0	0	0	15.75	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False
0	736	3	28.5	0	0	16.10	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	543	3	11.0	4	2	31.27	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False
1	3	3	26.0	0	0	7.92	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False
0	767	1	29.36	0	0	39.60	False	True	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
0	533	3	17.0	1	1	7.23	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	598	3	49.0	0	0	0.00	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	667	2	25.0	0	0	13.00	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	335	1	29.36	1	0	133.65	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False
0	585	3	29.36	0	0	8.71	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	27	3	29.36	0	0	7.22	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	564	3	29.36	0	0	8.05	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	117	3	70.5	0	0	7.75	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	834	3	23.0	0	0	7.85	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	461	1	48.0	0	0	26.55	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	395	3	24.0	0	2	16.70	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False
1	82	3	29.0	0	0	9.50	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	2	1	38.0	1	0	71.28	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False
0	130	3	45.0	0	0	6.97	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	566	3	24.0	2	0	24.15	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	480	3	2.0	0	1	12.29	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False
1	456	3	29.0	0	0	7.90	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	528	1	29.36	0	0	221.78	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	72	3	16.0	5	2	46.90	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False
1	308	1	17.0	1	0	108.90	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False
1	129	3	29.36	1	1	22.36	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
1	550	2	8.0	1	1	36.75	False	True	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False
0	773	2	57.0	0	0	10.50	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False
1	347	2	40.0	0	0	13.00	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False
0	131	3	33.0	0	0	7.90	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	373	3	19.0	0	0	8.05	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	339	3	45.0	0	0	8.05	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	241	3	29.36	1	0	14.45	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
1	227	2	19.0	0	0	10.50	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	221	3	16.0	0	0	8.05	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	350	3	42.0	0	0	8.66	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	164	3	17.0	0	0	8.66	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	75	3	32.0	0	0	56.50	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	785	3	25.0	0	0	7.05	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	560	3	36.0	1	0	17.40	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False
1	69	3	17.0	4	2	7.92	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False
0	13	3	20.0	0	0	8.05	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	519	2	36.0	1	0	26.00	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False
0	115	3	17.0	0	0	14.46	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
0	565	3	29.36	0	0	8.05	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False
0	659	2	23.0	0	0	13.00	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	185	3	4.0	0	2	22.02	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False
0	375	3	3.0	3	1	21.07	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False
0	232	3	29.0	0	0	7.78	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	248	2	24.0	0	2	14.50	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False
0	421	3	29.36	0	0	7.90	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	394	1	23.0	1	0	113.28	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
1	616	2	24.0	1	2	65.00	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False
0	149	2	36.5	0	2	26.00	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	292	1	19.0	1	0	91.08	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False
0	374	1	22.0	0	0	135.63	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	623	3	20.0	1	1	15.74	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	759	3	34.0	0	0	8.05	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	48	3	29.36	0	0	7.75	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
0	224	3	29.36	0	0	7.90	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	302	3	29.36	2	0	23.25	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	183	3	9.0	4	2	31.39	False	True	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False
1	678	3	18.0	0	0	9.84	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False
0	663	1	47.0	0	0	25.59	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	488	1	58.0	0	0	29.70	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	379	3	20.0	0	0	4.01	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	776	3	18.0	0	0	7.75	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	357	1	22.0	0	1	55.00	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False
1	454	1	49.0	1	0	89.10	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	52	3	21.0	0	0	7.80	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	640	3	29.36	1	0	16.10	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	325	3	29.36	8	2	69.55	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	541	1	36.0	0	2	71.00	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False
0	442	3	20.0	0	0	9.50	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	363	3	45.0	0	1	14.45	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False
0	334	3	16.0	2	0	18.00	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	797	1	49.0	0	0	25.93	True	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False
0	159	3	29.36	0	0	8.66	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	226	3	22.0	0	0	9.35	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	669	3	43.0	0	0	8.05	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	636	2	28.0	0	0	13.00	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False
1	341	2	2.0	1	1	26.00	False	True	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False
1	306	1	0.92	1	2	151.55	False	True	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False
0	106	3	28.0	0	0	7.90	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	253	1	62.0	0	0	26.55	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	139	3	16.0	0	0	9.22	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	133	3	47.0	1	0	14.50	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False
1	652	2	18.0	0	1	23.00	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False
0	414	2	29.36	0	0	0.00	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	811	3	26.0	0	0	7.89	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	551	1	17.0	0	2	110.88	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	378	1	27.0	0	2	211.50	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	578	1	39.0	1	0	55.90	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False
0	279	3	7.0	4	1	29.12	False	True	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False
0	493	1	55.0	0	0	30.50	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	286	3	33.0	0	0	8.66	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	123	2	32.5	1	0	30.07	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	175	1	56.0	0	0	30.70	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	391	1	36.0	1	2	120.00	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	511	3	29.0	0	0	7.75	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	802	2	31.0	1	1	26.25	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False
1	346	2	24.0	0	0	13.00	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False
1	142	3	22.0	0	0	7.75	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False
0	568	3	29.0	0	4	21.07	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False
0	817	3	23.0	0	0	7.92	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False
0	847	3	29.36	8	2	69.55	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	417	2	34.0	1	1	32.50	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False
1	766	1	51.0	1	0	77.96	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False
1	408	2	3.0	1	1	18.75	False	True	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False
0	103	1	21.0	0	1	77.29	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	266	2	36.0	0	0	10.50	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	737	3	48.0	1	3	34.38	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False
1	26	3	38.0	1	5	31.39	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False
0	679	3	43.0	1	6	46.90	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False
0	774	3	29.36	0	0	7.22	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	538	1	30.0	0	0	106.42	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
0	198	3	42.0	0	1	8.40	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	818	2	31.0	1	1	37.00	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	143	3	24.0	1	0	15.85	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False
1	782	1	17.0	1	0	57.00	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False
0	51	3	7.0	4	1	39.69	False	True	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False
1	12	1	58.0	0	0	26.55	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False
0	595	2	37.0	1	0	26.00	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	513	1	36.0	0	0	26.29	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	610	1	40.0	0	0	153.46	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False
1	304	2	29.36	0	0	12.35	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
1	323	2	30.0	0	0	12.35	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
1	280	3	35.0	1	1	20.25	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False
0	397	3	31.0	0	0	7.85	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False
0	886	3	39.0	0	5	29.12	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False
1	682	1	27.0	0	0	76.73	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	38	3	21.0	0	0	8.05	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	696	2	52.0	0	0	13.50	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	231	1	35.0	1	0	83.47	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False
0	681	3	29.36	0	0	8.14	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
1	310	1	30.0	0	0	56.93	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
1	348	3	29.36	1	0	16.10	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False
0	758	2	18.0	0	0	11.50	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	633	1	32.0	0	0	30.50	False	True	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
0	793	3	29.36	8	2	69.55	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False
1	605	1	35.0	0	0	26.55	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	491	3	29.36	1	0	19.97	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	613	3	29.36	1	0	15.50	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
1	16	2	55.0	0	0	16.00	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False
0	288	3	22.0	0	0	7.90	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	619	2	4.0	2	1	39.00	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False
1	59	2	5.0	1	2	27.75	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False
1	276	1	63.0	1	0	77.96	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False
0	750	3	31.0	0	0	7.75	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	733	2	29.36	0	0	0.00	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	471	3	29.36	0	0	7.25	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	247	3	25.0	0	0	7.78	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False
1	205	3	18.0	0	0	8.05	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	98	1	23.0	0	1	63.36	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	318	2	54.0	0	0	14.00	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False
0	91	3	29.0	0	0	8.05	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	783	1	29.0	0	0	30.00	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	76	3	25.0	0	0	7.65	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	506	1	18.0	1	0	108.90	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	43	3	29.36	0	0	7.90	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	867	2	27.0	1	0	13.86	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
0	606	3	36.0	1	0	15.55	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	62	1	38.0	0	0	80.00	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
1	134	2	29.0	1	0	26.00	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False
0	762	3	41.0	0	0	7.12	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	195	1	44.0	0	0	27.72	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False
0	720	3	33.0	0	0	7.78	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	583	2	54.0	0	0	26.00	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	483	3	50.0	0	0	8.05	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	396	3	22.0	0	0	7.80	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	100	2	34.0	1	0	26.00	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	772	3	48.0	0	0	7.85	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	81	3	22.0	0	0	9.00	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	188	1	45.0	0	0	26.55	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	576	3	19.0	0	0	14.50	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	324	2	22.0	1	1	29.00	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False
1	427	2	28.0	1	0	26.00	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False
1	586	1	18.0	0	2	79.65	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False
1	557	1	48.0	1	0	39.60	True	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False
1	572	1	53.0	2	0	51.48	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False
0	96	3	29.36	0	0	8.05	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	713	1	48.0	1	0	52.00	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	141	3	29.36	0	2	15.25	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False
0	55	1	65.0	0	1	61.98	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	368	3	29.36	0	0	7.23	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False
0	387	3	1.0	5	2	46.90	False	True	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False
1	376	1	29.36	1	0	82.17	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False
1	194	2	3.0	1	1	26.00	False	True	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False
0	643	3	2.0	3	2	27.90	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False
1	44	2	3.0	1	2	41.58	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
1	40	3	14.0	1	0	11.24	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
1	588	1	60.0	1	1	79.20	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	380	3	19.0	0	0	7.78	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	423	3	29.0	0	0	7.88	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	600	1	49.0	1	0	56.93	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True
0	542	3	9.0	4	2	31.27	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False
0	535	3	30.0	0	0	8.66	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False
1	804	3	0.42	0	1	8.52	False	True	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False
1	866	2	42.0	0	0	13.00	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False
0	504	3	37.0	0	0	9.59	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False
0	647	3	19.0	0	0	7.90	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	749	1	19.0	1	0	53.10	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	821	1	52.0	1	1	93.50	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False
1	787	3	18.0	0	0	7.50	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False
1	184	2	1.0	2	1	39.00	False	True	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False
0	852	3	74.0	0	0	7.78	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	558	1	29.36	0	0	227.53	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	163	3	26.0	0	0	7.78	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	455	3	29.36	0	0	8.05	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	220	2	30.0	0	0	10.50	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	245	3	30.0	0	0	7.22	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	422	3	21.0	0	0	7.73	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	884	2	28.0	0	0	10.50	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	453	1	30.0	0	0	27.75	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	841	3	20.0	0	0	7.92	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	264	1	40.0	0	0	0.00	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	381	1	42.0	0	0	227.53	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
1	24	1	28.0	0	0	35.50	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	708	1	42.0	0	0	26.29	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
0	15	3	14.0	0	0	7.85	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False
0	703	3	18.0	0	1	14.45	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
0	549	3	33.0	1	1	20.52	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1	54	2	29.0	1	0	26.00	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False
